2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status half-configured procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 status installed procps:arm64 2:3.3.12-3ubuntu1
2019-06-12 16:58:45 configure sysvinit-utils:arm64 2.88dsf-59.10ubuntu1 <none>
2019-06-12 16:58:45 status unpacked sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2019-06-12 16:58:45 status half-configured sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2019-06-12 16:58:45 status installed sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2019-06-12 16:58:45 configure libpam-modules:arm64 1.1.8-3.6ubuntu2 <none>
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status half-configured libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status installed libpam-modules:arm64 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 configure libpam-runtime:all 1.1.8-3.6ubuntu2 <none>
2019-06-12 16:58:45 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status half-configured libpam-runtime:all 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 status installed libpam-runtime:all 1.1.8-3.6ubuntu2
2019-06-12 16:58:45 configure passwd:arm64 1:4.5-1ubuntu1 <none>
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status half-configured passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status installed passwd:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 configure login:arm64 1:4.5-1ubuntu1 <none>
2019-06-12 16:58:45 status unpacked login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status unpacked login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status half-configured login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 status installed login:arm64 1:4.5-1ubuntu1
2019-06-12 16:58:45 trigproc libc-bin:arm64 2.27-3ubuntu1 <none>
2019-06-12 16:58:45 status half-configured libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:45 status installed libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:46 startup archives unpack
2019-06-12 16:58:46 install adduser:all <none> 3.116ubuntu1
2019-06-12 16:58:46 status half-installed adduser:all 3.116ubuntu1
2019-06-12 16:58:46 status unpacked adduser:all 3.116ubuntu1
2019-06-12 16:58:46 status unpacked adduser:all 3.116ubuntu1
2019-06-12 16:58:46 install apt:arm64 <none> 1.6.1
2019-06-12 16:58:46 status triggers-pending libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:46 status half-installed apt:arm64 1.6.1
2019-06-12 16:58:46 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:46 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:46 install bzip2:arm64 <none> 1.0.6-8.1
2019-06-12 16:58:46 status half-installed bzip2:arm64 1.0.6-8.1
2019-06-12 16:58:46 status unpacked bzip2:arm64 1.0.6-8.1
2019-06-12 16:58:46 status unpacked bzip2:arm64 1.0.6-8.1
2019-06-12 16:58:46 install gpgv:arm64 <none> 2.2.4-1ubuntu1
2019-06-12 16:58:46 status half-installed gpgv:arm64 2.2.4-1ubuntu1
2019-06-12 16:58:46 status unpacked gpgv:arm64 2.2.4-1ubuntu1
2019-06-12 16:58:46 status unpacked gpgv:arm64 2.2.4-1ubuntu1
2019-06-12 16:58:46 install libapt-pkg5.0:arm64 <none> 1.6.1
2019-06-12 16:58:46 status half-installed libapt-pkg5.0:arm64 1.6.1
2019-06-12 16:58:46 status unpacked libapt-pkg5.0:arm64 1.6.1
2019-06-12 16:58:46 status unpacked libapt-pkg5.0:arm64 1.6.1
2019-06-12 16:58:46 install libffi6:arm64 <none> 3.2.1-8
2019-06-12 16:58:46 status half-installed libffi6:arm64 3.2.1-8
2019-06-12 16:58:46 status unpacked libffi6:arm64 3.2.1-8
2019-06-12 16:58:46 status unpacked libffi6:arm64 3.2.1-8
2019-06-12 16:58:46 install libgmp10:arm64 <none> 2:6.1.2+dfsg-2
2019-06-12 16:58:46 status half-installed libgmp10:arm64 2:6.1.2+dfsg-2
2019-06-12 16:58:46 status unpacked libgmp10:arm64 2:6.1.2+dfsg-2
2019-06-12 16:58:46 status unpacked libgmp10:arm64 2:6.1.2+dfsg-2
2019-06-12 16:58:46 install libgnutls30:arm64 <none> 3.5.18-1ubuntu1
2019-06-12 16:58:46 status half-installed libgnutls30:arm64 3.5.18-1ubuntu1
2019-06-12 16:58:46 status unpacked libgnutls30:arm64 3.5.18-1ubuntu1
2019-06-12 16:58:46 status unpacked libgnutls30:arm64 3.5.18-1ubuntu1
2019-06-12 16:58:46 install libhogweed4:arm64 <none> 3.4-1
2019-06-12 16:58:46 status half-installed libhogweed4:arm64 3.4-1
2019-06-12 16:58:47 status unpacked libhogweed4:arm64 3.4-1
2019-06-12 16:58:47 status unpacked libhogweed4:arm64 3.4-1
2019-06-12 16:58:47 install libidn2-0:arm64 <none> 2.0.4-1.1build2
2019-06-12 16:58:47 status half-installed libidn2-0:arm64 2.0.4-1.1build2
2019-06-12 16:58:47 status unpacked libidn2-0:arm64 2.0.4-1.1build2
2019-06-12 16:58:47 status unpacked libidn2-0:arm64 2.0.4-1.1build2
2019-06-12 16:58:47 install libnettle6:arm64 <none> 3.4-1
2019-06-12 16:58:47 status half-installed libnettle6:arm64 3.4-1
2019-06-12 16:58:47 status unpacked libnettle6:arm64 3.4-1
2019-06-12 16:58:47 status unpacked libnettle6:arm64 3.4-1
2019-06-12 16:58:47 install libp11-kit0:arm64 <none> 0.23.9-2
2019-06-12 16:58:47 status half-installed libp11-kit0:arm64 0.23.9-2
2019-06-12 16:58:47 status unpacked libp11-kit0:arm64 0.23.9-2
2019-06-12 16:58:47 status unpacked libp11-kit0:arm64 0.23.9-2
2019-06-12 16:58:47 install libseccomp2:arm64 <none> 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 status half-installed libseccomp2:arm64 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 status unpacked libseccomp2:arm64 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 status unpacked libseccomp2:arm64 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 install libstdc++6:arm64 <none> 8-20180414-1ubuntu2
2019-06-12 16:58:47 status half-installed libstdc++6:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:47 status unpacked libstdc++6:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:47 status unpacked libstdc++6:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:47 install libtasn1-6:arm64 <none> 4.13-2
2019-06-12 16:58:47 status half-installed libtasn1-6:arm64 4.13-2
2019-06-12 16:58:47 status unpacked libtasn1-6:arm64 4.13-2
2019-06-12 16:58:47 status unpacked libtasn1-6:arm64 4.13-2
2019-06-12 16:58:47 install libunistring2:arm64 <none> 0.9.9-0ubuntu1
2019-06-12 16:58:47 status half-installed libunistring2:arm64 0.9.9-0ubuntu1
2019-06-12 16:58:47 status unpacked libunistring2:arm64 0.9.9-0ubuntu1
2019-06-12 16:58:47 status unpacked libunistring2:arm64 0.9.9-0ubuntu1
2019-06-12 16:58:47 install ubuntu-keyring:all <none> 2018.02.28
2019-06-12 16:58:47 status half-installed ubuntu-keyring:all 2018.02.28
2019-06-12 16:58:47 status unpacked ubuntu-keyring:all 2018.02.28
2019-06-12 16:58:47 status unpacked ubuntu-keyring:all 2018.02.28
2019-06-12 16:58:47 trigproc libc-bin:arm64 2.27-3ubuntu1 <none>
2019-06-12 16:58:47 status half-configured libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:47 status installed libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:47 startup packages configure
2019-06-12 16:58:47 configure libunistring2:arm64 0.9.9-0ubuntu1 <none>
2019-06-12 16:58:47 status triggers-pending libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:47 status unpacked libunistring2:arm64 0.9.9-0ubuntu1
2019-06-12 16:58:47 status half-configured libunistring2:arm64 0.9.9-0ubuntu1
2019-06-12 16:58:47 status installed libunistring2:arm64 0.9.9-0ubuntu1
2019-06-12 16:58:47 configure libnettle6:arm64 3.4-1 <none>
2019-06-12 16:58:47 status unpacked libnettle6:arm64 3.4-1
2019-06-12 16:58:47 status half-configured libnettle6:arm64 3.4-1
2019-06-12 16:58:47 status installed libnettle6:arm64 3.4-1
2019-06-12 16:58:47 configure libidn2-0:arm64 2.0.4-1.1build2 <none>
2019-06-12 16:58:47 status unpacked libidn2-0:arm64 2.0.4-1.1build2
2019-06-12 16:58:47 status half-configured libidn2-0:arm64 2.0.4-1.1build2
2019-06-12 16:58:47 status installed libidn2-0:arm64 2.0.4-1.1build2
2019-06-12 16:58:47 configure gpgv:arm64 2.2.4-1ubuntu1 <none>
2019-06-12 16:58:47 status unpacked gpgv:arm64 2.2.4-1ubuntu1
2019-06-12 16:58:47 status half-configured gpgv:arm64 2.2.4-1ubuntu1
2019-06-12 16:58:47 status installed gpgv:arm64 2.2.4-1ubuntu1
2019-06-12 16:58:47 configure libtasn1-6:arm64 4.13-2 <none>
2019-06-12 16:58:47 status unpacked libtasn1-6:arm64 4.13-2
2019-06-12 16:58:47 status half-configured libtasn1-6:arm64 4.13-2
2019-06-12 16:58:47 status installed libtasn1-6:arm64 4.13-2
2019-06-12 16:58:47 configure bzip2:arm64 1.0.6-8.1 <none>
2019-06-12 16:58:47 status unpacked bzip2:arm64 1.0.6-8.1
2019-06-12 16:58:47 status half-configured bzip2:arm64 1.0.6-8.1
2019-06-12 16:58:47 status installed bzip2:arm64 1.0.6-8.1
2019-06-12 16:58:47 configure libgmp10:arm64 2:6.1.2+dfsg-2 <none>
2019-06-12 16:58:47 status unpacked libgmp10:arm64 2:6.1.2+dfsg-2
2019-06-12 16:58:47 status half-configured libgmp10:arm64 2:6.1.2+dfsg-2
2019-06-12 16:58:47 status installed libgmp10:arm64 2:6.1.2+dfsg-2
2019-06-12 16:58:47 configure libseccomp2:arm64 2.3.1-2.1ubuntu4 <none>
2019-06-12 16:58:47 status unpacked libseccomp2:arm64 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 status half-configured libseccomp2:arm64 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 status installed libseccomp2:arm64 2.3.1-2.1ubuntu4
2019-06-12 16:58:47 configure libstdc++6:arm64 8-20180414-1ubuntu2 <none>
2019-06-12 16:58:47 status unpacked libstdc++6:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:47 status half-configured libstdc++6:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:47 status installed libstdc++6:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:47 configure libffi6:arm64 3.2.1-8 <none>
2019-06-12 16:58:47 status unpacked libffi6:arm64 3.2.1-8
2019-06-12 16:58:47 status half-configured libffi6:arm64 3.2.1-8
2019-06-12 16:58:47 status installed libffi6:arm64 3.2.1-8
2019-06-12 16:58:47 configure adduser:all 3.116ubuntu1 <none>
2019-06-12 16:58:47 status unpacked adduser:all 3.116ubuntu1
2019-06-12 16:58:47 status unpacked adduser:all 3.116ubuntu1
2019-06-12 16:58:47 status half-configured adduser:all 3.116ubuntu1
2019-06-12 16:58:47 status installed adduser:all 3.116ubuntu1
2019-06-12 16:58:47 configure ubuntu-keyring:all 2018.02.28 <none>
2019-06-12 16:58:47 status unpacked ubuntu-keyring:all 2018.02.28
2019-06-12 16:58:47 status half-configured ubuntu-keyring:all 2018.02.28
2019-06-12 16:58:47 status installed ubuntu-keyring:all 2018.02.28
2019-06-12 16:58:47 configure libapt-pkg5.0:arm64 1.6.1 <none>
2019-06-12 16:58:47 status unpacked libapt-pkg5.0:arm64 1.6.1
2019-06-12 16:58:47 status half-configured libapt-pkg5.0:arm64 1.6.1
2019-06-12 16:58:47 status installed libapt-pkg5.0:arm64 1.6.1
2019-06-12 16:58:47 configure libhogweed4:arm64 3.4-1 <none>
2019-06-12 16:58:47 status unpacked libhogweed4:arm64 3.4-1
2019-06-12 16:58:47 status half-configured libhogweed4:arm64 3.4-1
2019-06-12 16:58:47 status installed libhogweed4:arm64 3.4-1
2019-06-12 16:58:47 configure libp11-kit0:arm64 0.23.9-2 <none>
2019-06-12 16:58:47 status unpacked libp11-kit0:arm64 0.23.9-2
2019-06-12 16:58:47 status half-configured libp11-kit0:arm64 0.23.9-2
2019-06-12 16:58:47 status installed libp11-kit0:arm64 0.23.9-2
2019-06-12 16:58:47 configure libgnutls30:arm64 3.5.18-1ubuntu1 <none>
2019-06-12 16:58:47 status unpacked libgnutls30:arm64 3.5.18-1ubuntu1
2019-06-12 16:58:47 status half-configured libgnutls30:arm64 3.5.18-1ubuntu1
2019-06-12 16:58:47 status installed libgnutls30:arm64 3.5.18-1ubuntu1
2019-06-12 16:58:47 configure apt:arm64 1.6.1 <none>
2019-06-12 16:58:47 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:47 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:47 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:47 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:47 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:47 status unpacked apt:arm64 1.6.1
2019-06-12 16:58:47 status half-configured apt:arm64 1.6.1
2019-06-12 16:58:49 status installed apt:arm64 1.6.1
2019-06-12 16:58:49 trigproc libc-bin:arm64 2.27-3ubuntu1 <none>
2019-06-12 16:58:49 status half-configured libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:49 status installed libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:54 startup archives unpack
2019-06-12 16:58:54 upgrade libc6:arm64 2.27-3ubuntu1 2.27-3ubuntu1
2019-06-12 16:58:54 status triggers-pending libc-bin:arm64 2.27-3ubuntu1
2019-06-12 16:58:54 status half-configured libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:54 status unpacked libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:54 status half-installed libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:54 status half-installed libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:55 status unpacked libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:55 status unpacked libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:55 upgrade libgcc1:arm64 1:8-20180414-1ubuntu2 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-configured libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-installed libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-installed libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 upgrade gcc-8-base:arm64 8-20180414-1ubuntu2 8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-configured gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-installed gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-installed gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 startup packages configure
2019-06-12 16:58:55 configure gcc-8-base:arm64 8-20180414-1ubuntu2 <none>
2019-06-12 16:58:55 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-configured gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 status installed gcc-8-base:arm64 8-20180414-1ubuntu2
2019-06-12 16:58:55 configure libgcc1:arm64 1:8-20180414-1ubuntu2 <none>
2019-06-12 16:58:55 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status half-configured libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 status installed libgcc1:arm64 1:8-20180414-1ubuntu2
2019-06-12 16:58:55 configure libc6:arm64 2.27-3ubuntu1 <none>
2019-06-12 16:58:55 status unpacked libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:55 status unpacked libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:55 status half-configured libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:56 status installed libc6:arm64 2.27-3ubuntu1
2019-06-12 16:58:57 startup archives unpack
2019-06-12 16:58:57 upgrade mawk:arm64 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2019-06-12 16:58:57 status half-configured mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status unpacked mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status half-installed mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status half-installed mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status unpacked mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status unpacked mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 startup packages configure
2019-06-12 16:58:57 configure mawk:arm64 1.3.3-17ubuntu3 <none>
2019-06-12 16:58:57 status unpacked mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status half-configured mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 status installed mawk:arm64 1.3.3-17ubuntu3
2019-06-12 16:58:57 startup archives unpack
2019-06-12 16:58:57 upgrade base-files:arm64 10.1ubuntu2 10.1ubuntu2
2019-06-12 16:58:57 status half-configured base-files:arm64 10.1ubuntu2
2019-06-12 16:58:57 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:57 status half-installed base-files:arm64 10.1ubuntu2
2019-06-12 16:58:57 status half-installed base-files:arm64 10.1ubuntu2
2019-06-12 16:58:57 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:57 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 startup packages configure
2019-06-12 16:58:58 configure base-files:arm64 10.1ubuntu2 <none>
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status unpacked base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status half-configured base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 status installed base-files:arm64 10.1ubuntu2
2019-06-12 16:58:58 startup archives unpack
2019-06-12 16:58:58 upgrade libtinfo5:arm64 6.1-1ubuntu1 6.1-1ubuntu1
2019-06-12 16:58:58 status half-configured libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:58 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:58 status half-installed libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:58 status half-installed libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:58 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:58 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:59 startup packages configure
2019-06-12 16:58:59 configure libtinfo5:arm64 6.1-1ubuntu1 <none>
2019-06-12 16:58:59 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:59 status half-configured libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:59 status installed libtinfo5:arm64 6.1-1ubuntu1
2019-06-12 16:58:59 startup archives unpack
2019-06-12 16:58:59 upgrade bash:arm64 4.4.18-2ubuntu1 4.4.18-2ubuntu1
2019-06-12 16:58:59 status half-configured bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:58:59 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:58:59 status half-installed bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:58:59 status half-installed bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:58:59 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:58:59 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:58:59 upgrade debianutils:arm64 4.8.4 4.8.4
2019-06-12 16:58:59 status half-configured debianutils:arm64 4.8.4
2019-06-12 16:58:59 status unpacked debianutils:arm64 4.8.4
2019-06-12 16:58:59 status half-installed debianutils:arm64 4.8.4
2019-06-12 16:58:59 status half-installed debianutils:arm64 4.8.4
2019-06-12 16:58:59 status unpacked debianutils:arm64 4.8.4
2019-06-12 16:58:59 status unpacked debianutils:arm64 4.8.4
2019-06-12 16:59:00 startup packages configure
2019-06-12 16:59:00 configure debianutils:arm64 4.8.4 <none>
2019-06-12 16:59:00 status unpacked debianutils:arm64 4.8.4
2019-06-12 16:59:00 status half-configured debianutils:arm64 4.8.4
2019-06-12 16:59:00 status installed debianutils:arm64 4.8.4
2019-06-12 16:59:00 configure bash:arm64 4.4.18-2ubuntu1 <none>
2019-06-12 16:59:00 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 status unpacked bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 status half-configured bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 status installed bash:arm64 4.4.18-2ubuntu1
2019-06-12 16:59:00 startup archives unpack
2019-06-12 16:59:00 upgrade libgcrypt20:arm64 1.8.1-4ubuntu1 1.8.1-4ubuntu1
2019-06-12 16:59:00 status half-configured libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status half-installed libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status half-installed libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 upgrade libgpg-error0:arm64 1.27-6 1.27-6
2019-06-12 16:59:00 status half-configured libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status unpacked libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status half-installed libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status half-installed libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status unpacked libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status unpacked libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 startup packages configure
2019-06-12 16:59:00 configure libgpg-error0:arm64 1.27-6 <none>
2019-06-12 16:59:00 status unpacked libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status half-configured libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 status installed libgpg-error0:arm64 1.27-6
2019-06-12 16:59:00 configure libgcrypt20:arm64 1.8.1-4ubuntu1 <none>
2019-06-12 16:59:00 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status half-configured libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:00 status installed libgcrypt20:arm64 1.8.1-4ubuntu1
2019-06-12 16:59:01 startup archives unpack
2019-06-12 16:59:01 upgrade liblz4-1:arm64 0.0~r131-2ubuntu3 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status half-configured liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status half-installed liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status half-installed liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 startup packages configure
2019-06-12 16:59:01 configure liblz4-1:arm64 0.0~r131-2ubuntu3 <none>
2019-06-12 16:59:01 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status half-configured liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 status installed liblz4-1:arm64 0.0~r131-2ubuntu3
2019-06-12 16:59:01 startup archives unpack
